id	term
Chr13G014460	GO:0010051
Chr13G014460	GO:0048367
Chr29G001540	GO:0003676
Chr29G001540	GO:0005634
Chr29G001540	GO:0006364
Chr29G001540	GO:0010051
Chr29G001540	GO:0048367
Chr09G025030	GO:0003676
Chr09G025030	GO:0005634
Chr09G025030	GO:0006364
Chr09G025030	GO:0010051
Chr09G025030	GO:0048367
Chr20G004630	GO:0005829
Chr02G027770	GO:0004722
Chr02G027770	GO:0005635
Chr02G027770	GO:0005829
Chr02G027770	GO:0006470
Chr02G027770	GO:0006913
Chr02G027770	GO:0009506
Chr02G027770	GO:0010017
Chr02G027770	GO:0030176
Chr02G027770	GO:0046872
Chr12G001720	GO:0009611
Chr12G001720	GO:0009624
Chr12G001720	GO:0009737
Chr12G001720	GO:0009751
Chr12G001720	GO:0009753
Chr12G001720	GO:0016020
Chr12G001720	GO:0042538
Chr12G001720	GO:0042742
Chr12G001720	GO:0042936
Chr12G001720	GO:0042937
Chr12G001720	GO:0042938
Chr12G001720	GO:0042939
Chr12G001720	GO:0043201
Chr12G001720	GO:0080052
Chr12G001720	GO:0080053
Chr24G013700	GO:0003700
Chr24G013700	GO:0006355
Chr24G013700	GO:0008146
Chr24G013700	GO:0016023
Chr24G013700	GO:0043565
Chr09G020680	GO:0004158
Chr09G020680	GO:0006207
Chr09G020680	GO:0006212
Chr09G020680	GO:0006222
Chr09G020680	GO:0009570
Chr09G020680	GO:0017113
Chr09G020680	GO:0043562
Chr09G020680	GO:0055114
Chr04G032290	GO:0009536
Chr04G032290	GO:0016311
Chr04G032290	GO:0016791
Chr07G028890	GO:0009536
Chr07G028890	GO:0016311
Chr07G028890	GO:0016791
Chr01G013500	GO:0004725
Chr01G013500	GO:0005829
Chr01G013500	GO:0006487
Chr01G013500	GO:0006499
Chr01G013500	GO:0006888
Chr01G013500	GO:0009409
Chr01G013500	GO:0009651
Chr01G013500	GO:0010224
Chr01G013500	GO:0010225
Chr01G013500	GO:0010374
Chr01G013500	GO:0016301
Chr01G013500	GO:0016310
Chr01G013500	GO:0017017
Chr01G013500	GO:0035335
Chr01G013500	GO:0035556
Chr01G013500	GO:0043090
Chr01G013500	GO:0048481
Chr20G012140	GO:0004725
Chr20G012140	GO:0005829
Chr20G012140	GO:0006487
Chr20G012140	GO:0006499
Chr20G012140	GO:0006888
Chr20G012140	GO:0009409
Chr20G012140	GO:0009651
Chr20G012140	GO:0010224
Chr20G012140	GO:0010225
Chr20G012140	GO:0010374
Chr20G012140	GO:0016301
Chr20G012140	GO:0016310
Chr20G012140	GO:0017017
Chr20G012140	GO:0035335
Chr20G012140	GO:0035556
Chr20G012140	GO:0043090
Chr20G012140	GO:0048481
Chr19G002880	GO:0004674
Chr19G002880	GO:0005524
Chr19G002880	GO:0005886
Chr19G002880	GO:0006468
Chr19G002880	GO:0009536
Chr18G015010	GO:0004161
Chr18G015010	GO:0004337
Chr18G015010	GO:0005737
Chr18G015010	GO:0006695
Chr18G015010	GO:0033384
Chr18G015010	GO:0045337
Chr18G015010	GO:0046872
Chr15G010670	GO:0016758
Chr12G029720	GO:0003713
Chr12G029720	GO:0005730
Chr12G029720	GO:0006364
Chr12G029720	GO:0006606
Chr12G029720	GO:0051604
Chr26G003760	GO:0003713
Chr26G003760	GO:0005730
Chr26G003760	GO:0006364
Chr26G003760	GO:0006606
Chr26G003760	GO:0051604
Chr26G001270	GO:0005739
Chr17G006400	GO:0000394
Chr17G006400	GO:0000418
Chr17G006400	GO:0000419
Chr17G006400	GO:0003677
Chr17G006400	GO:0003899
Chr17G006400	GO:0005665
Chr17G006400	GO:0005739
Chr17G006400	GO:0006366
Chr17G006400	GO:0006511
Chr17G006400	GO:0009086
Chr17G006400	GO:0009616
Chr17G006400	GO:0009853
Chr17G006400	GO:0010050
Chr17G006400	GO:0046983
Chr17G006400	GO:0051788
Chr17G006400	GO:0080129
Chr04G013600	GO:0004672
Chr04G013600	GO:0004842
Chr04G013600	GO:0016023
Chr04G013600	GO:0016567
Chr04G026370	GO:0004672
Chr04G026370	GO:0004842
Chr04G026370	GO:0016023
Chr04G026370	GO:0016567
Chr07G006520	GO:0009536
Chr05G004490	GO:0009624
Chr05G004490	GO:0009705
Chr05G004490	GO:0010043
Chr05G004490	GO:0016021
Chr05G004490	GO:0055069
Chr05G004490	GO:0055085
Chr05G004490	GO:0080167
Chr31G005260	GO:0004348
Chr31G005260	GO:0005794
Chr31G005260	GO:0005886
Chr31G005260	GO:0006680
Chr31G005260	GO:0016021
Chr12G017090	GO:0006623
Chr12G017090	GO:0006944
Chr12G017090	GO:0016021
Chr12G017090	GO:0016197
Chr12G017090	GO:0048193
Chr21G003140	GO:0003777
Chr21G003140	GO:0005524
Chr21G003140	GO:0005829
Chr21G003140	GO:0005871
Chr21G003140	GO:0005874
Chr21G003140	GO:0005886
Chr21G003140	GO:0007018
Chr21G003140	GO:0008017
Chr21G003140	GO:0009504
Chr21G003140	GO:0009524
Chr21G003140	GO:0009903
Chr21G003140	GO:0009904
Chr21G003140	GO:0009941
Chr23G003090	GO:0000151
Chr23G003090	GO:0004842
Chr23G003090	GO:0016567
Chr15G025410	GO:0004672
Chr15G025410	GO:0005524
Chr15G025410	GO:0005739
Chr15G025410	GO:0005886
Chr15G025410	GO:0006468
Chr15G025410	GO:0016021
Chr09G011190	GO:0005488
Chr06G017580	GO:0005488
Chr07G009710	GO:0005488
Chr05G007090	GO:0005634
Chr05G007090	GO:0006355
Chr05G007090	GO:0009294
Chr05G007090	GO:0009861
Chr05G007090	GO:0016573
Chr05G007090	GO:0032041
Chr05G007090	GO:0046969
Chr05G007090	GO:0046970
Chr05G007090	GO:0070932
Chr05G007090	GO:0070933
Chr05G007090	GO:0097372
Chr05G007090	GO:2000026
Chr01G018890	GO:0005634
Chr01G018890	GO:0006355
Chr01G018890	GO:0009294
Chr01G018890	GO:0009861
Chr01G018890	GO:0016573
Chr01G018890	GO:0032041
Chr01G018890	GO:0046969
Chr01G018890	GO:0046970
Chr01G018890	GO:0070932
Chr01G018890	GO:0070933
Chr01G018890	GO:0097372
Chr01G018890	GO:2000026
Chr11G002000	GO:0005634
Chr11G002000	GO:0006355
Chr11G002000	GO:0009294
Chr11G002000	GO:0009861
Chr11G002000	GO:0016573
Chr11G002000	GO:0032041
Chr11G002000	GO:0046969
Chr11G002000	GO:0046970
Chr11G002000	GO:0070932
Chr11G002000	GO:0070933
Chr11G002000	GO:0097372
Chr11G002000	GO:2000026
Chr25G011090	GO:0005739
Chr25G011090	GO:0009570
Chr25G011090	GO:0009579
Chr25G011090	GO:0016021
Chr25G011090	GO:0016688
Chr25G011090	GO:0020037
Chr25G011090	GO:0031969
Chr25G011090	GO:0042744
Chr25G011090	GO:0046872
Chr25G011090	GO:0055114
Chr05G004010	GO:0003677
Chr05G004010	GO:0005634
Chr05G004010	GO:0016023
Chr05G004010	GO:0046872
Chr05G023290	GO:0003779
Chr05G023290	GO:0005634
Chr05G023290	GO:0005856
Chr05G023290	GO:0009524
Chr05G023290	GO:0030036
Chr10G000120	GO:0006915
Chr10G000120	GO:0016023
Chr15G016780	GO:0003743
Chr15G016780	GO:0006367
Chr15G016780	GO:0006413
Chr15G016780	GO:0043565
Chr27G012240	GO:0000786
Chr27G012240	GO:0003677
Chr27G012240	GO:0005618
Chr27G012240	GO:0005730
Chr27G012240	GO:0006334
Chr27G012240	GO:0009294
Chr27G012240	GO:0009611
Chr27G012240	GO:0009617
Chr27G012240	GO:0046982
Chr17G010730	GO:0003824
Chr17G010730	GO:0008152
Chr17G010730	GO:0030170
Chr22G004150	GO:0003824
Chr22G004150	GO:0008152
Chr22G004150	GO:0030170
Chr24G015150	GO:0005509
Chr24G015150	GO:0005737
Chr24G015150	GO:0005815
Chr24G015150	GO:0005886
Chr24G015150	GO:0006281
Chr24G015150	GO:0007067
Chr24G015150	GO:0051301
Chr21G014250	GO:0005509
Chr21G014250	GO:0005737
Chr21G014250	GO:0005815
Chr21G014250	GO:0005886
Chr21G014250	GO:0006281
Chr21G014250	GO:0007067
Chr21G014250	GO:0051301
Chr13G016270	GO:0005777
Chr24G014860	GO:0004805
Chr24G014860	GO:0005992
Chr24G014860	GO:0046686
Chr09G004840	GO:0044763
Chr28G004780	GO:0005488
Chr28G004780	GO:0016023
Chr10G021480	GO:0003735
Chr10G021480	GO:0005634
Chr10G021480	GO:0005886
Chr10G021480	GO:0006414
Chr10G021480	GO:0022626
Chr0G023950	GO:0008270
Chr0G023950	GO:0009536
Chr0G023950	GO:0016020
Chr26G005770	GO:0005768
Chr26G005770	GO:0005794
Chr26G005770	GO:0005802
Chr10G003830	GO:0005768
Chr10G003830	GO:0005794
Chr10G003830	GO:0005802
Chr28G012690	GO:0003677
Chr28G012690	GO:0004386
Chr28G012690	GO:0005524
Chr28G012690	GO:0005634
Chr28G012690	GO:0005739
Chr28G012690	GO:0016568
Chr07G020900	GO:0003677
Chr07G020900	GO:0004386
Chr07G020900	GO:0005524
Chr07G020900	GO:0005634
Chr07G020900	GO:0005739
Chr07G020900	GO:0016568
Chr01G017630	GO:0009507
Chr01G017630	GO:0009965
Chr01G017630	GO:0030154
Chr01G017630	GO:0045893
Chr26G018350	GO:0003677
Chr26G018350	GO:0003682
Chr26G018350	GO:0003700
Chr26G018350	GO:0005634
Chr26G018350	GO:0006355
Chr22G001280	GO:0003677
Chr22G001280	GO:0003682
Chr22G001280	GO:0003700
Chr22G001280	GO:0005634
Chr22G001280	GO:0006355
Chr27G007550	GO:0000059
Chr27G007550	GO:0005643
Chr27G007550	GO:0008536
Chr27G007550	GO:0008565
Chr27G007550	GO:0009507
Chr27G007550	GO:0052541
Chr27G007550	GO:0052546
Chr27G015350	GO:0000059
Chr27G015350	GO:0005643
Chr27G015350	GO:0008536
Chr27G015350	GO:0008565
Chr27G015350	GO:0009507
Chr27G015350	GO:0052541
Chr27G015350	GO:0052546
Chr08G019890	GO:0004672
Chr08G019890	GO:0005524
Chr08G019890	GO:0006468
Chr08G019890	GO:0009507
Chr12G021300	GO:0005634
Chr12G021300	GO:0006351
Chr12G021300	GO:0006417
Chr12G021300	GO:0009536
Chr12G021300	GO:0009733
Chr12G021300	GO:0046983
Chr09G001430	GO:0005524
Chr09G001430	GO:0006200
Chr09G001430	GO:0016021
Chr09G001430	GO:0042626
Chr09G001430	GO:0055085
Chr19G011310	GO:0001510
Chr19G011310	GO:0003735
Chr19G011310	GO:0006412
Chr19G011310	GO:0022626
Chr19G011310	GO:0042254
Chr16G008040	GO:0016023
Chr09G021750	GO:0006486
Chr09G021750	GO:0030244
Chr09G021750	GO:0048193
Chr0G004370	GO:0016021
Chr0G025340	GO:0016021
Chr26G011740	GO:0003677
Chr26G011740	GO:0003682
Chr11G012560	GO:0004499
Chr11G012560	GO:0050660
Chr11G012560	GO:0050661
Chr11G012560	GO:0055114
Chr05G005890	GO:0004499
Chr05G005890	GO:0050660
Chr05G005890	GO:0050661
Chr05G005890	GO:0055114
Chr28G002140	GO:0016020
Chr02G019010	GO:0009536
Chr17G011600	GO:0009536
Chr13G004860	GO:0000151
Chr13G004860	GO:0004842
Chr13G004860	GO:0005739
Chr13G004860	GO:0016567
Chr23G005350	GO:0003676
Chr23G005350	GO:0030529
Chr06G016000	GO:0003735
Chr06G016000	GO:0005618
Chr06G016000	GO:0005730
Chr06G016000	GO:0005886
Chr06G016000	GO:0006412
Chr06G016000	GO:0009507
Chr06G016000	GO:0015935
Chr06G016000	GO:0019843
Chr06G016000	GO:0022626
Chr15G023500	GO:0003735
Chr15G023500	GO:0005618
Chr15G023500	GO:0005730
Chr15G023500	GO:0005886
Chr15G023500	GO:0006412
Chr15G023500	GO:0009507
Chr15G023500	GO:0015935
Chr15G023500	GO:0019843
Chr15G023500	GO:0022626
Chr22G009800	GO:0008152
Chr0G032800	GO:0009536
Chr01G001970	GO:0005739
Chr01G001970	GO:0006301
Chr01G001970	GO:0006886
Chr01G001970	GO:0008565
Chr01G001970	GO:0016192
Chr01G001970	GO:0030125
Chr05G010800	GO:0005886
Chr01G011230	GO:0005506
Chr01G011230	GO:0009055
Chr01G011230	GO:0016021
Chr01G011230	GO:0016132
Chr01G011230	GO:0016709
Chr01G011230	GO:0019825
Chr01G011230	GO:0020037
Chr01G011230	GO:0022900
Chr01G011230	GO:0048366
Chr01G011230	GO:0048441
Chr01G011230	GO:0048443
Chr01G003230	GO:0005773
Chr01G003230	GO:0016023
Chr21G010070	GO:0005773
Chr21G010070	GO:0016023
Chr07G006540	GO:0000302
Chr07G006540	GO:0003994
Chr07G006540	GO:0005507
Chr07G006540	GO:0005739
Chr07G006540	GO:0005773
Chr07G006540	GO:0005829
Chr07G006540	GO:0005886
Chr07G006540	GO:0006096
Chr07G006540	GO:0006101
Chr07G006540	GO:0006102
Chr07G006540	GO:0006833
Chr07G006540	GO:0006972
Chr07G006540	GO:0007030
Chr07G006540	GO:0007033
Chr07G006540	GO:0009266
Chr07G006540	GO:0009506
Chr07G006540	GO:0009536
Chr07G006540	GO:0009651
Chr07G006540	GO:0010039
Chr07G006540	GO:0015979
Chr07G006540	GO:0046686
Chr07G006540	GO:0048027
Chr07G006540	GO:0048046
Chr07G006540	GO:0051539
Chr07G006540	GO:0055072
Chr30G004840	GO:0005886
Chr30G004840	GO:0006863
Chr30G004840	GO:0006873
Chr30G004840	GO:0008308
Chr30G004840	GO:0009270
Chr30G004840	GO:0009737
Chr30G004840	GO:0010037
Chr30G004840	GO:0010118
Chr30G004840	GO:0010193
Chr30G004840	GO:0015698
Chr30G004840	GO:0015711
Chr30G004840	GO:0016021
Chr30G004840	GO:0019901
Chr30G004840	GO:0019903
Chr30G004840	GO:0044070
Chr30G004840	GO:0050891
Chr30G004840	GO:0055085
Chr06G004650	GO:0009536
Chr08G005700	GO:0009536
Chr05G022340	GO:0009536
Chr01G001170	GO:0016788
Chr20G005140	GO:0016788
Chr23G002450	GO:0009411
Chr23G002450	GO:0009644
Chr23G002450	GO:0010332
Chr23G002450	GO:0016787
Chr23G002450	GO:0044763
Chr23G002450	GO:0090304
Chr12G019320	GO:0006629
Chr12G019320	GO:0016023
Chr12G019320	GO:0016788
Chr09G012990	GO:0004108
Chr09G012990	GO:0005524
Chr09G012990	GO:0005618
Chr09G012990	GO:0005739
Chr09G012990	GO:0006099
Chr09G012990	GO:0008270
Chr09G012990	GO:0009507
Chr09G012990	GO:0044262
Chr09G012990	GO:0046686
Chr26G011510	GO:0004108
Chr26G011510	GO:0005524
Chr26G011510	GO:0005618
Chr26G011510	GO:0005739
Chr26G011510	GO:0006099
Chr26G011510	GO:0008270
Chr26G011510	GO:0009507
Chr26G011510	GO:0044262
Chr26G011510	GO:0046686
Chr13G020840	GO:0005215
Chr13G020840	GO:0005886
Chr13G020840	GO:0016021
Chr13G020840	GO:0016023
Chr13G020840	GO:0055085
Chr16G019350	GO:0000902
Chr16G019350	GO:0005774
Chr16G019350	GO:0005783
Chr16G019350	GO:0005794
Chr16G019350	GO:0006623
Chr16G019350	GO:0006816
Chr16G019350	GO:0007030
Chr16G019350	GO:0007033
Chr16G019350	GO:0009651
Chr16G019350	GO:0016023
Chr16G019350	GO:0016049
Chr16G019350	GO:0048193
Chr27G015650	GO:0009987
Chr09G003000	GO:0003779
Chr09G003000	GO:0015629
Chr09G003000	GO:0030042
Chr10G016890	GO:0030154
Chr23G013210	GO:0016491
Chr23G013210	GO:0055114
Chr09G019000	GO:0003677
Chr09G019000	GO:0003700
Chr09G019000	GO:0005634
Chr09G019000	GO:0006355
Chr05G024720	GO:0003676
Chr05G024720	GO:0005737
Chr05G024720	GO:0006281
Chr05G024720	GO:0006310
Chr05G024720	GO:0016788
Chr09G026360	GO:0003676
Chr09G026360	GO:0005737
Chr09G026360	GO:0006281
Chr09G026360	GO:0006310
Chr09G026360	GO:0016788
Chr25G004500	GO:0000166
Chr25G004500	GO:0005783
Chr25G004500	GO:0006626
Chr25G004500	GO:0016023
Chr25G004500	GO:0043161
Chr25G004500	GO:0043248
Chr25G004500	GO:0051788
Chr04G007740	GO:0003676
Chr04G007740	GO:0005739
Chr04G007740	GO:0006259
Chr04G007740	GO:0009536
Chr11G018730	GO:0004559
Chr11G018730	GO:0005768
Chr11G018730	GO:0005794
Chr11G018730	GO:0005802
Chr11G018730	GO:0006013
Chr11G018730	GO:0006487
Chr11G018730	GO:0008270
Chr11G018730	GO:0009536
Chr11G018730	GO:0030246
Chr08G002770	GO:0005739
Chr25G008660	GO:0005739
Chr09G007810	GO:0000226
Chr09G007810	GO:0000325
Chr09G007810	GO:0000911
Chr09G007810	GO:0004512
Chr09G007810	GO:0005524
Chr09G007810	GO:0005774
Chr09G007810	GO:0006021
Chr09G007810	GO:0006200
Chr09G007810	GO:0006659
Chr09G007810	GO:0006888
Chr09G007810	GO:0008281
Chr09G007810	GO:0009408
Chr09G007810	GO:0009644
Chr09G007810	GO:0009651
Chr09G007810	GO:0009791
Chr09G007810	GO:0010264
Chr09G007810	GO:0016021
Chr09G007810	GO:0030007
Chr09G007810	GO:0042542
Chr09G007810	GO:0042626
Chr09G007810	GO:0042742
Chr09G007810	GO:0043090
Chr09G007810	GO:0050832
Chr09G007810	GO:0051607
Chr09G007810	GO:0055085
Chr06G027470	GO:0004197
Chr06G027470	GO:0006508
Chr06G027470	GO:0009536
Chr06G027470	GO:0016301
Chr06G027470	GO:0016310
Chr07G022670	GO:0003676
Chr07G022670	GO:0004824
Chr07G022670	GO:0005524
Chr07G022670	GO:0005737
Chr07G022670	GO:0006430
Chr23G009990	GO:0003676
Chr23G009990	GO:0004824
Chr23G009990	GO:0005524
Chr23G009990	GO:0005737
Chr23G009990	GO:0006430
Chr17G007360	GO:0004601
Chr17G007360	GO:0005618
Chr17G007360	GO:0005794
Chr17G007360	GO:0005829
Chr17G007360	GO:0006979
Chr17G007360	GO:0016023
Chr17G007360	GO:0020037
Chr17G007360	GO:0046872
Chr17G007360	GO:0048046
Chr17G007360	GO:0055114
Chr03G023520	GO:0005615
Chr03G023520	GO:0005773
Chr03G023520	GO:0008762
Chr03G023520	GO:0009690
Chr03G023520	GO:0016023
Chr03G023520	GO:0019139
Chr03G023520	GO:0022900
Chr03G023520	GO:0032940
Chr03G023520	GO:0048507
Chr03G023520	GO:0050660
Chr13G006630	GO:0005615
Chr13G006630	GO:0005773
Chr13G006630	GO:0008762
Chr13G006630	GO:0009690
Chr13G006630	GO:0016023
Chr13G006630	GO:0019139
Chr13G006630	GO:0022900
Chr13G006630	GO:0032940
Chr13G006630	GO:0048507
Chr13G006630	GO:0050660
Chr08G016400	GO:0016740
Chr23G001770	GO:0005516
Chr23G001770	GO:0005739
Chr23G001770	GO:0009734
Chr07G021660	GO:0016020
Chr07G021660	GO:0097159
Chr07G021660	GO:1901363
Chr08G020060	GO:0004806
Chr08G020060	GO:0005739
Chr08G020060	GO:0006629
Chr08G020060	GO:0006950
Chr08G020060	GO:0009507
Chr08G020060	GO:0016043
Chr08G020060	GO:0044237
Chr08G020060	GO:0044763
Chr05G006070	GO:0005730
Chr31G007250	GO:0005506
Chr31G007250	GO:0009507
Chr31G007250	GO:0010223
Chr31G007250	GO:0016859
Chr31G007250	GO:1901601
Chr10G000330	GO:0005506
Chr10G000330	GO:0009507
Chr10G000330	GO:0010223
Chr10G000330	GO:0016859
Chr10G000330	GO:1901601
Chr03G013480	GO:0005506
Chr03G013480	GO:0009507
Chr03G013480	GO:0010223
Chr03G013480	GO:0016859
Chr03G013480	GO:1901601
Chr0G015540	GO:0003779
Chr0G015540	GO:0005856
Chr0G015540	GO:0009536
Chr0G015540	GO:0030036
Chr24G008840	GO:0006810
Chr24G008840	GO:0009528
Chr24G008840	GO:0009941
Chr24G008840	GO:0044262
Chr24G008840	GO:0044699
Chr24G008840	GO:0044723
Chr24G008840	GO:0050896
Chr29G012240	GO:0005524
Chr29G012240	GO:0005885
Chr29G012240	GO:0009825
Chr29G012240	GO:0010090
Chr29G012240	GO:0034314
Chr04G020120	GO:0005886
Chr04G020120	GO:0009507
Chr04G020120	GO:0016021
Chr04G020120	GO:0016192
Chr15G002460	GO:0005886
Chr15G002460	GO:0009507
Chr15G002460	GO:0016021
Chr15G002460	GO:0016192
Chr11G011060	GO:0005488
Chr04G007840	GO:0005488
Chr06G020690	GO:0005507
Chr06G020690	GO:0005739
Chr06G020690	GO:0016491
Chr06G020690	GO:0019288
Chr06G020690	GO:0042744
Chr06G020690	GO:0055114
Chr25G002790	GO:0004047
Chr25G002790	GO:0005739
Chr25G002790	GO:0006546
Chr25G002790	GO:0007389
Chr25G002790	GO:0008361
Chr25G002790	GO:0008483
Chr25G002790	GO:0009534
Chr25G002790	GO:0009570
Chr25G002790	GO:0009658
Chr25G002790	GO:0009926
Chr25G002790	GO:0009941
Chr25G002790	GO:0010015
Chr25G002790	GO:0010075
Chr25G002790	GO:0016020
Chr25G002790	GO:0016117
Chr25G002790	GO:0019344
Chr25G002790	GO:0022626
Chr25G002790	GO:0032259
Chr25G002790	GO:0042744
Chr25G002790	GO:0046686
Chr25G002790	GO:0048046
Chr25G002790	GO:0048481
Chr01G027070	GO:0009536
Chr12G006250	GO:0009536
Chr15G021610	GO:0016020
Chr15G021610	GO:0016023
Chr26G001540	GO:0005488
Chr26G001540	GO:0009536
Chr04G006000	GO:0005634
Chr04G006000	GO:0046983
Chr23G007900	GO:0005509
Chr11G008120	GO:0004807
Chr11G008120	GO:0005739
Chr11G008120	GO:0005829
Chr11G008120	GO:0006096
Chr11G008120	GO:0006546
Chr11G008120	GO:0006569
Chr11G008120	GO:0006642
Chr11G008120	GO:0006816
Chr11G008120	GO:0007030
Chr11G008120	GO:0009570
Chr11G008120	GO:0009579
Chr11G008120	GO:0009651
Chr11G008120	GO:0009658
Chr11G008120	GO:0009684
Chr11G008120	GO:0009941
Chr11G008120	GO:0019253
Chr11G008120	GO:0019288
Chr11G008120	GO:0019344
Chr11G008120	GO:0019563
Chr11G008120	GO:0032504
Chr11G008120	GO:0032880
Chr11G008120	GO:0046166
Chr11G008120	GO:0048046
Chr11G008120	GO:0080022
Chr21G009770	GO:0005516
Chr21G009770	GO:0005739
Chr21G009770	GO:0009734
Chr05G003490	GO:0005516
Chr05G003490	GO:0005739
Chr05G003490	GO:0009734
Chr05G016310	GO:0004674
Chr05G016310	GO:0005524
Chr05G016310	GO:0006468
Chr01G031410	GO:0004674
Chr01G031410	GO:0005524
Chr01G031410	GO:0006468
Chr10G015900	GO:0000166
Chr10G015900	GO:0003676
Chr10G015900	GO:0016023
Chr16G007520	GO:0000166
Chr16G007520	GO:0003676
Chr16G007520	GO:0016023
Chr16G017970	GO:0001510
Chr16G017970	GO:0005743
Chr16G017970	GO:0009853
Chr16G017970	GO:0015450
Chr16G017970	GO:0042719
Chr16G017970	GO:0045039
Chr16G017970	GO:0046872
Chr13G016330	GO:0003676
Chr13G016330	GO:0005524
Chr13G016330	GO:0005739
Chr13G016330	GO:0006200
Chr13G016330	GO:0009055
Chr13G016330	GO:0015074
Chr13G016330	GO:0016887
Chr13G016330	GO:0051536
Chr08G002090	GO:0009536
Chr02G008160	GO:0003993
Chr02G008160	GO:0009505
Chr02G008160	GO:0016023
Chr02G008160	GO:0016036
Chr02G008160	GO:0046872
Chr14G013960	GO:0005730
Chr06G025590	GO:0005730
Chr02G006690	GO:0005730
Chr03G010910	GO:0004721
Chr03G010910	GO:0005634
Chr19G005700	GO:0004721
Chr19G005700	GO:0005634
Chr07G022410	GO:0004721
Chr07G022410	GO:0005634
Chr10G011720	GO:0003951
Chr10G011720	GO:0005524
Chr10G011720	GO:0005829
Chr10G011720	GO:0006741
Chr10G011720	GO:0006952
Chr10G011720	GO:0016310
Chr10G011720	GO:0019674
Chr10G011720	GO:0042736
Chr10G011720	GO:0043531
Chr0G007780	GO:0003951
Chr0G007780	GO:0005524
Chr0G007780	GO:0005829
Chr0G007780	GO:0006741
Chr0G007780	GO:0006952
Chr0G007780	GO:0016310
Chr0G007780	GO:0019674
Chr0G007780	GO:0042736
Chr0G007780	GO:0043531
Chr0G001170	GO:0005794
Chr0G001170	GO:0009505
Chr17G006120	GO:0005794
Chr17G006120	GO:0009505
Chr30G005290	GO:0005739
Chr05G034020	GO:0005886
Chr05G022550	GO:0008271
Chr05G022550	GO:0008272
Chr05G022550	GO:0016021
Chr05G022550	GO:0055085
Chr13G007060	GO:0005737
Chr13G007060	GO:0006559
Chr13G007060	GO:0009800
Chr13G007060	GO:0045548
Chr13G007060	GO:0052883
Chr21G004340	GO:0003872
Chr21G004340	GO:0005524
Chr21G004340	GO:0005618
Chr21G004340	GO:0005945
Chr21G004340	GO:0006002
Chr21G004340	GO:0006096
Chr21G004340	GO:0009536
Chr21G004340	GO:0009793
Chr21G004340	GO:0015979
Chr21G004340	GO:0016020
Chr21G004340	GO:0016310
Chr21G004340	GO:0046686
Chr21G004340	GO:0047334
Chr23G018810	GO:0005618
Chr23G018810	GO:0009651
Chr23G018810	GO:0016023
Chr23G018810	GO:0030145
Chr23G018810	GO:0031012
Chr23G018810	GO:0045735
Chr23G018810	GO:0048046
Chr14G010550	GO:0002229
Chr14G010550	GO:0005777
Chr14G010550	GO:0005886
Chr14G010550	GO:0006098
Chr14G010550	GO:0009570
Chr14G010550	GO:0017057
Chr14G010550	GO:0042742
Chr14G010550	GO:0071461
Chr27G011830	GO:0006826
Chr27G011830	GO:0010106
Chr27G011830	GO:0010167
Chr27G011830	GO:0010413
Chr27G011830	GO:0015706
Chr27G011830	GO:0045492
Chr04G031040	GO:0003824
Chr04G031040	GO:0006270
Chr04G031040	GO:0006275
Chr04G031040	GO:0006346
Chr04G031040	GO:0016246
Chr04G031040	GO:0051726
Chr16G016610	GO:0006511
Chr16G016610	GO:0007275
Chr16G016610	GO:0008180
Chr16G016610	GO:0009536
Chr16G016610	GO:0010387
Chr10G021890	GO:0016023
Chr03G004660	GO:0016023
Chr01G029780	GO:0003333
Chr01G029780	GO:0005739
Chr01G029780	GO:0016020
Chr07G016240	GO:0003333
Chr07G016240	GO:0005739
Chr07G016240	GO:0016020
Chr12G000130	GO:0004609
Chr12G000130	GO:0005739
Chr12G000130	GO:0008654
Chr10G011270	GO:0000104
Chr10G011270	GO:0005739
Chr10G011270	GO:0045281
Chr30G014070	GO:0000104
Chr30G014070	GO:0005739
Chr30G014070	GO:0045281
Chr17G012670	GO:0006952
Chr17G012670	GO:0009607
Chr10G008130	GO:0004601
Chr10G008130	GO:0005829
Chr10G008130	GO:0006979
Chr10G008130	GO:0009855
Chr10G008130	GO:0009944
Chr10G008130	GO:0010014
Chr10G008130	GO:0010075
Chr10G008130	GO:0016023
Chr10G008130	GO:0020037
Chr10G008130	GO:0046872
Chr10G008130	GO:0055114
Chr14G005440	GO:0016023
Chr14G011700	GO:0008152
Chr01G024190	GO:0008152
Chr04G011580	GO:0016023
Chr04G016030	GO:0016023
Chr14G007410	GO:0003676
Chr14G007410	GO:0006259
Chr14G007410	GO:0046872
Chr07G014750	GO:0008270
Chr07G019770	GO:0008270
Chr26G003570	GO:0008270
Chr17G001640	GO:0000062
Chr17G001640	GO:0005829
Chr17G001640	GO:0005886
Chr17G001640	GO:0006869
Chr17G001640	GO:0031210
Chr17G001640	GO:0050826
Chr29G002360	GO:0000023
Chr29G002360	GO:0005509
Chr29G002360	GO:0006098
Chr29G002360	GO:0006364
Chr29G002360	GO:0009535
Chr29G002360	GO:0009543
Chr29G002360	GO:0009637
Chr29G002360	GO:0009654
Chr29G002360	GO:0009902
Chr29G002360	GO:0010027
Chr29G002360	GO:0010114
Chr29G002360	GO:0010218
Chr29G002360	GO:0015979
Chr29G002360	GO:0015995
Chr29G002360	GO:0019252
Chr29G002360	GO:0019898
Chr29G002360	GO:0042793
Chr0G002380	GO:0004221
Chr0G002380	GO:0006511
